noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
49,2650,7237,7631,11216,64229,57304,11930,11372
49,2699,7705,7639,11438,57075,57953,12430,15310
41,2544,7286,9239,11421,54949,63753,16164,12333
41,2560,6900,7582,11348,55794,57739,11569,11446
50,2888,7680,7787,11265,57657,57649,18100,14072
50,2798,7286,7656,11422,53497,62777,12029,12414
49,2552,7425,7705,11339,54055,56771,12110,11750
50,4464,6892,7967,11298,57550,59437,12653,11972
49,2814,8304,7803,11364,55163,60766,12308,12086
49,2503,7532,7770,11619,56967,63991,11643,11848
50,2560,7286,8033,11315,56139,58863,11955,11914
49,2954,7746,7737,11355,55138,61333,12447,11693
41,2617,7089,7664,11569,59052,60569,11479,12644
41,2889,8410,7606,16049,54826,56902,11487,12087
49,2970,7615,7894,11495,54539,59856,11906,12406
41,2470,7204,12045,11544,57567,57468,12053,11955
41,2543,7991,8452,11446,55122,57919,12603,15294
49,2896,7180,8222,11643,64073,64869,15278,11962
49,2576,8492,7721,11446,58822,57985,12152,14187
41,2552,7229,8057,11364,55966,57977,11832,12488
49,2445,7344,7680,11807,55557,63884,12324,12201
41,3143,7171,7819,11347,57042,57878,12233,11856
49,2503,7426,7704,11299,54235,61094,11963,12628
50,4357,7360,7705,11708,53620,60537,12094,11979
41,2527,7483,7574,11315,56837,57361,11840,12307
49,2511,7376,8016,11553,56492,57706,12308,11783
49,3011,7220,7622,11396,55031,62129,12069,12250
49,2667,7574,7623,11741,62859,60808,11889,11634
41,2912,7581,8082,11372,54556,58905,12061,12390
50,2864,9280,7647,11495,53644,60980,11807,11651
49,2601,7467,7647,11388,58649,58527,12111,11619
41,3060,7483,7828,11281,53694,57534,11569,15278
49,2544,8041,7615,11708,54317,62654,11963,14662
49,2683,7171,7901,11488,57075,56632,15130,11594
49,2815,8320,7630,11224,55598,55146,14154,12406
41,2502,7204,7639,11479,61104,59659,11602,11783
41,2462,7688,7754,11339,58625,59331,12463,11569
50,2863,7311,7606,11200,54908,60669,12718,11856
49,2470,7163,7861,11380,55073,59298,12218,11987
49,3020,8279,7696,11995,59208,56648,11783,11396
49,2568,7860,7696,11323,56327,56114,11569,12660
49,2798,7105,7762,11315,54555,61390,11454,12472
49,2552,7885,7729,11347,62154,62039,15269,11873
41,2609,7147,8032,11184,53382,58411,12496,12127
41,2576,7615,7729,11529,53456,66207,11651,11635
49,2986,7212,7688,11306,59306,58108,11594,11799
49,2987,7671,7614,11241,55704,57615,12037,13883
49,2584,6884,7680,11520,54769,63729,11536,15442
49,2929,7959,7615,11298,58182,57731,14630,11381
49,2609,7401,7745,11307,53513,56689,11692,12414
49,2527,9682,8263,11150,54744,60922,11495,12750
49,2617,7450,7754,11183,59519,58149,11364,11544
49,2470,7557,7606,11372,59486,60660,12028,11930
49,2765,7729,8254,11471,53514,60857,12021,11742
49,5194,7139,7754,11520,59330,59183,11331,13284
49,2560,9411,7671,11471,56944,57116,12397,11889
50,2954,7368,7712,11306,55573,61423,14220,11799
49,2609,6999,7770,11282,60365,59331,11701,12004
41,2659,7737,7902,11389,54113,57846,12193,12259
41,2609,7122,7614,11143,53760,60266,12357,12283
49,2576,8221,7762,11217,59938,55991,11733,14080
49,3258,7287,7656,11422,54760,59298,12882,12152
41,2617,7679,7836,11257,54752,64229,11791,15458
49,2585,7688,7729,11733,58896,56271,11290,11782
49,2593,7680,7614,11265,54793,59379,14449,11651
41,2634,7106,9058,11471,55926,61842,11151,12053
41,2510,10018,7786,11265,58855,57567,12578,12250
49,2617,7582,7721,11233,54203,60405,11569,11299
41,2642,7401,7672,11405,57132,62391,11675,19856
49,2807,7204,7729,11315,58527,59856,11733,12201
49,4808,7794,7984,11446,58305,57641,14778,12291
49,2601,9543,7581,11266,54079,62080,11651,11594
50,2905,7549,7753,11348,62129,59601,11356,11660
49,2610,7220,7655,11151,57731,56632,11560,12069
49,2864,7557,7836,11233,54884,60857,11405,13596
41,2823,7139,7778,11602,60865,57296,11561,11593
49,2938,8427,7688,11610,54564,58231,11725,11438
49,2807,7458,7606,11372,54621,63335,11438,12340
41,2552,7098,7590,11380,60603,58683,11455,14113
49,2683,7770,7581,11282,56008,57927,12201,11815
49,2642,7393,7738,11331,55491,60577,15458,11840
41,3020,9386,7688,11585,61735,58387,11619,12070
41,2535,7294,7680,11455,54876,60726,11561,12390
49,2757,7417,8164,11282,56361,62251,11750,11716
49,2675,7631,7828,11446,66978,59207,14343,11191
49,2839,7114,7631,11356,57821,57378,12185,11865
41,5153,7311,7696,11217,56074,61324,11496,13210
50,3003,8344,7689,11503,62006,59635,11775,11832
49,2519,7934,7622,11504,54317,58543,12751,14351
50,2576,7040,7713,12061,57764,60357,11520,12029
49,2609,7795,7729,11471,58272,58272,12127,11939
49,2741,6958,7902,11889,54310,56935,12176,11972
49,2666,8410,7893,11692,54678,63680,11881,11463
49,2913,7926,7721,11750,58428,59101,11684,15565
41,2610,7549,7762,11454,55491,61193,11561,11610
41,2658,6991,7729,12078,54202,64106,14564,12070
41,2552,7943,7631,11438,60742,58601,11323,12365
49,2626,9780,7844,13579,55433,60619,12988,11668
49,2930,7967,7729,12021,55540,61546,15483,12234
41,2651,7786,7606,11381,61579,58986,11676,11873
41,2945,7114,7573,11298,56738,58264,11856,12307
50,2691,7828,7623,11176,63951,62260,11856,11733
49,2593,8985,7852,11216,61407,63925,12504,14088
49,2659,7426,7705,11610,54571,59585,12275,11881
50,2864,7426,7754,11315,53637,60628,11864,12077
49,2502,7007,7614,11208,61070,58009,11692,12013
49,2543,7631,7688,11241,53333,56870,12800,11643
41,2921,6901,7533,11331,53817,63302,11512,11618
49,2651,9969,7713,11331,58691,59036,11701,12374
49,2856,7343,7959,11676,54744,56524,12332,15860
49,2527,7360,7606,11651,55023,60643,12144,11446
41,2437,7319,7622,11627,58388,60020,15335,11388
41,2864,7409,7746,11553,54153,71023,14490,12390
41,2478,9912,7754,11331,57058,61046,12020,12423
49,2617,7344,7656,11766,57903,55729,11897,12324
49,2642,7385,7712,11291,56032,56008,12776,11848
50,2519,7040,7753,11544,53989,63679,11692,14220
50,5071,7745,7787,11429,60874,59979,11766,11832
49,2527,8919,7606,14449,53751,55113,11872,13005
49,2536,7147,7852,11315,55384,60537,11774,11413
50,2625,7918,7712,11758,57911,59241,12381,11471
41,2584,7147,7729,11397,54859,60061,11791,11348
49,2576,7409,7672,11298,54309,63507,11619,12726
49,2724,8730,7598,11528,56648,57509,12365,11857
50,2912,7016,7771,11397,54481,56952,12734,15819
41,3019,7844,7614,11265,54515,61160,11995,11520
49,2568,7188,7712,11347,57977,59388,14368,11716
50,2757,7163,7819,12013,52758,60479,14178,11741
49,2617,7401,9748,11290,52824,62276,12004,11856
49,2650,8583,7557,11347,58141,61193,11676,11405
49,2601,7696,7622,11208,56327,56287,12644,13727
49,2568,7500,7836,11200,57837,63482,11783,12431
41,2593,7556,7721,11397,58100,58995,11488,11873
49,5185,7303,7631,11389,54506,57960,12849,11856
41,2880,10149,7581,12037,54793,61186,11709,11266
49,2633,7269,7631,11553,56886,56639,11947,11314
49,2585,7721,7680,11290,54054,57583,11971,11676
50,2593,7327,7655,11701,54457,62809,11774,11413
41,2535,7548,7655,11906,55713,57821,11717,11815
41,2691,8533,7729,13243,52816,57591,12119,11126
41,2601,7064,7573,11626,56122,64188,419598,16402
41,3299,8073,7746,11290,56443,58469,15073,11733
41,2741,7451,7648,11578,53562,59273,11364,11405
50,2577,7040,7869,11208,53152,61103,11011,12012
49,2782,8640,7672,11364,57009,56532,10987,15081
49,2568,7672,7713,11184,57387,57960,11110,11544
49,2609,7475,7606,11709,54507,61299,11323,11651
49,3127,7057,7607,11101,59536,57607,11020,12054
49,2609,7704,7664,11389,53546,56918,11717,11520
50,5186,7442,8049,11266,54711,60135,15401,11807
49,2642,8411,7688,11225,60701,57214,12176,12118
41,2691,7721,7779,11134,53644,56673,11996,11848
49,2625,7303,7614,11421,54425,61776,12054,12800
50,2610,7565,7565,11348,57419,55933,11906,11971
49,2585,6843,7713,11487,54186,56468,12431,12217
49,2577,8722,7738,11101,54030,61464,11668,15048
49,2568,7753,7852,11274,55925,58010,11775,11947
49,2814,8296,7565,11273,54121,59766,11815,11495
49,2593,7426,7795,11208,54251,62974,11873,14408
49,2593,7393,7869,11585,59084,59372,12045,11766
50,2535,8886,8148,11299,55466,56804,11881,11733
49,2560,7368,7679,11355,52316,59815,11889,11807
49,2658,7310,7705,11544,63105,58502,13005,11987
49,2552,7597,7721,11528,53127,64139,11626,11626
49,2970,7040,7713,11503,52078,63163,12266,11962
41,2814,7934,7680,11570,58141,58748,15975,11217
49,2577,7442,7664,11266,54884,59741,12217,11749
49,2560,7064,8214,11602,52758,61415,11783,12447
50,2527,7885,7926,11397,58781,56073,12020,11619
49,3003,7098,7671,11356,53628,57312,11545,11791
49,2511,7729,7721,11307,59528,60939,11988,11963
49,2945,13628,7671,11544,58994,56795,12143,15425
50,2699,6966,7754,11446,53119,60455,12660,13588
49,2806,7991,7655,11389,53899,61809,11831,11856
41,2773,7450,8058,11208,61645,56541,12004,11479
49,2577,7762,7721,11323,55187,57542,12373,12365
49,2560,9420,7812,11208,55023,59052,11511,12168
41,3069,7836,7967,11413,57575,59749,12947,11692
41,2544,7410,7820,11996,54440,55975,12160,12496
49,2519,7631,8025,11331,55925,61710,12144,11832
41,5465,7466,7631,11865,57370,59667,15401,12677
41,3044,9567,7836,11413,53570,60718,12193,11906
41,2503,7187,7712,11446,54605,63728,12127,13111
49,2642,7369,7828,11454,56303,58904,11504,12710
49,2905,7385,8279,11233,54843,56189,11545,11660
41,2626,7319,7672,11487,53735,60660,11938,12619
50,2560,8091,7853,11512,56918,56705,12234,17584
41,3028,7286,8033,11339,57370,58223,11816,11914
41,2552,6950,7672,11159,55179,60553,12447,11421
49,2954,7360,7721,11422,58346,58027,12406,11487
50,2790,7459,7614,11307,57378,55672,11914,11954
41,2937,7163,9214,11463,54400,60521,12307,11881
49,2609,9133,7663,11340,59101,61644,11947,11536
49,3003,7056,7819,11774,55909,56196,12094,11323
49,2544,7909,8139,17682,55253,60906,13350,13021
50,2486,7565,7606,12447,59749,59610,12373,11602
49,4521,7056,8271,11405,54884,60832,15598,11741
49,2871,8993,7647,11627,55015,58798,11766,11610
49,2462,7737,7730,11783,57411,58724,11758,11922
49,2511,6974,7836,11585,53611,61455,11799,11413
49,2527,8041,8287,11479,53070,59298,12037,13571
41,2675,6802,7680,11766,60701,57402,11783,15172
41,2560,8739,7721,11750,55967,62367,12168,11856
41,2667,7278,8656,11364,155379,56180,12012,11873
49,2880,7483,7893,11446,60561,57657,12160,12062
41,2790,7376,7672,11470,56885,60529,12127,11438
49,2864,7426,7631,11290,54490,57198,11791,11733
49,2741,7073,7787,11249,59594,60356,11930,11700
50,2634,7975,8074,11348,56106,61604,11930,12489
49,3019,6917,7672,11323,53841,59585,11651,11290
41,2601,7737,7835,11265,57321,57140,12660,11963
50,2585,7097,7762,11200,51987,61333,11890,12488
49,4529,7499,7762,11290,54145,60832,15442,12463
41,3257,9370,7787,11307,63770,57829,12316,11093
41,2511,7508,7705,11184,54900,60480,11865,14990
49,2675,7122,7844,11897,55843,55843,11840,11594
41,2946,7647,8262,11364,58527,57443,11626,11413
49,2667,7081,7630,11110,54153,61891,12406,15697
50,2593,10109,7827,11151,54137,55696,12225,11955
41,2781,7573,7615,11192,58568,56656,11971,11602
49,2609,7196,7852,11643,57813,62301,12685,11356
41,3109,8123,7639,11561,55154,58043,12464,12578
50,2470,7163,8123,11373,60266,59191,11512,11840
49,2551,9707,7803,11717,54318,63326,12217,11963
49,2634,7384,7762,13785,56762,59749,12431,11339
50,2461,7557,7803,12373,55934,56845,11790,11667
49,2528,7270,7803,11594,55589,59676,13440,12488
41,2503,7418,7607,11996,54908,61423,15467,11167
41,2560,7795,7738,11808,57279,58379,11733,14310
41,2806,9567,7704,11577,55680,58313,12324,11709
41,2527,7557,7869,11118,55129,55901,11758,12250
49,2601,6917,7705,11200,56122,56738,11774,11840
50,2700,7557,8041,11389,54301,70678,11955,14941
49,2921,7475,7762,11241,56238,58182,12348,11898
49,2633,9477,7590,11381,57017,57641,12201,12135
50,2527,7008,7737,11454,56237,60020,11717,11340
41,2995,7713,7721,11265,57345,59117,11454,12266
49,2741,7631,7959,11216,60963,60299,12472,11142
50,2659,7105,7589,11389,54753,58158,11996,11668
49,3020,8279,7680,11282,54908,56599,12160,12012
49,2601,8082,7976,11200,57206,56122,11807,11693
49,2519,7483,7614,11618,53792,59273,12333,12422
49,2724,7778,7597,11479,53727,67413,12390,13686
50,2560,7622,7663,11577,57837,58674,15327,11405
49,2577,7039,7696,11462,53497,61300,11709,11438
50,2766,7730,7615,11561,53998,57714,12324,11323
41,2708,7852,7721,11258,57206,57633,11815,12210
41,2518,6999,7745,11068,55023,64639,11668,14605
49,2486,8295,7582,11274,56943,57205,11971,11881
41,2503,7574,7639,11126,58616,58740,12636,11102
41,2946,7606,7713,11528,56632,60832,11881,11856
41,2634,6514,7672,11150,54539,56525,12160,11594
49,2593,7171,7737,11298,59979,61160,12751,11463
49,3044,7343,8181,11176,53973,60643,12669,11848
49,2543,6999,9641,11413,59593,56951,11577,11381
41,2634,7614,7713,11536,62448,58510,11676,12053
50,2699,7548,7737,11266,53555,61497,11708,14523
49,2552,7417,7737,11159,54277,60997,11643,12389
49,2527,7771,7729,11684,56828,58551,16575,11659
49,2609,7031,7729,11315,54530,62793,11766,11864
50,2716,7754,7614,12160,53694,59446,11782,11356
49,2806,7286,7934,11225,57287,61661,12267,11216
41,2953,7442,7762,11323,53841,64549,11544,12078
49,2593,7984,7697,11356,52546,58125,12070,15377
50,2544,7606,7770,11323,58616,57928,11683,12636
41,2946,7434,7663,11200,58001,61669,11774,11831
49,2609,9707,7729,11783,54974,58346,11996,12710
49,2577,7852,7754,11183,61103,62867,11939,11331
50,2954,8090,8033,11544,56287,64401,11799,11470
41,2765,8098,7721,11266,54334,57903,12448,11422
41,2510,7606,7934,11519,66034,57566,12185,14113
49,2921,9690,7860,11274,55548,59668,12431,11930
49,2560,7753,7934,11233,56566,59651,12086,11692
50,2527,8033,7631,11504,59799,57624,12234,12152
49,2527,8172,8049,11167,54596,61899,14055,12184
49,2732,8140,7672,11454,55704,58527,11881,13046
49,2568,8705,7680,11298,60340,58346,11101,11758
49,3118,8123,7672,11364,55318,64869,12389,12054
49,2560,7778,7820,11225,55417,57854,11446,16287
41,2593,7573,7713,11265,57624,56410,11700,11651
41,2568,8074,7589,11339,56779,62342,13300,12242
49,2593,7507,7721,11438,55852,57681,12332,12004
49,2651,9116,7746,11348,60923,59134,12201,11856
49,2666,8082,7902,11265,54391,61153,12012,11454
49,2577,7548,7656,11397,53152,67248,12258,14359
49,2831,7959,7696,11553,59888,59815,12742,11438
49,2691,7376,7680,11561,54572,61825,12053,11446
49,2560,10437,7705,11159,55581,58888,11742,12004
50,2946,8435,7639,11560,58330,57747,11914,11307
49,2577,8631,7779,11192,53235,62030,11676,11570
49,2659,8222,7639,11856,54892,60012,16542,11717
49,2609,7451,7795,11742,57624,57156,12644,12028
41,2601,9329,7671,11552,53825,63630,12423,13259
49,2749,7729,8008,11298,57312,58067,12414,12447
49,2945,7951,7762,11315,58666,56426,11421,15319
50,2552,8147,7811,11758,56820,60357,12029,11749
49,2593,7992,7704,11249,54473,57501,12029,11520
49,2913,9953,7704,11733,64377,58937,11585,11487
50,2610,7827,8032,11273,53998,61185,11741,14531
49,2831,7811,7721,11249,54359,60660,12168,11742
49,2659,7737,8000,11290,57550,60135,11979,10970
49,4210,7860,7754,11495,54309,62818,12841,12497
41,2585,7262,7803,11397,53193,59930,12381,12348
41,2896,9485,7853,11298,56713,57862,11897,11939
41,2585,7450,7836,11881,53653,61719,12185,11757
41,2609,6917,7803,11298,55811,57780,15146,12176
49,2938,7860,7729,12390,56056,57944,12119,12283
41,2544,7557,7688,11520,55712,65246,11782,12184
41,2823,8903,7967,11643,55450,58388,12185,11463
41,2822,7622,7573,11208,62720,57402,11922,14843
41,2543,6687,7795,11758,56451,60406,12135,12415
49,2839,7615,7778,12086,55302,57772,12192,12373
50,2535,7311,8861,11241,59561,61415,12636,14399
49,2634,9485,7844,11512,54490,61505,11971,11479
49,2560,7524,7705,11832,55409,58264,12226,11520
49,2560,7187,7737,11315,57156,57739,11889,11356
50,2577,7073,8132,11643,55753,62407,12406,11553
49,4201,8196,7565,11430,54539,68438,12201,11569
41,2888,9551,7680,13555,58280,59093,11742,11618
49,2855,7442,7787,11250,53694,63096,12324,11446
41,2511,7549,7721,11610,55220,57025,11725,12693
41,2568,6983,8312,11085,140216,57362,14802,11249
49,2519,7746,7696,11332,60168,63589,13202,12259
49,2527,6974,7967,11339,54687,56549,12094,11470
41,2552,9149,7729,11396,57329,59602,12217,14351
50,2790,8000,8057,11348,55458,61702,12381,11290
41,2584,7368,7820,11668,54752,58674,11988,13423
50,2568,7172,7663,11356,58568,61341,12241,11495
41,2503,7672,7656,11290,53629,64352,11979,10929
49,2601,8911,7721,11175,54433,56467,12143,12119
49,2642,7622,7828,11257,57263,56894,12554,12029
50,2888,7368,7737,11282,54588,62876,12414,11372
49,2618,7754,7688,11503,55893,62342,12530,11635
49,3897,7426,7729,11397,58330,65140,12004,10987
49,2674,8656,7729,11306,55532,62285,12193,11389
49,2626,7409,7819,11388,53595,58576,11585,11364
41,2510,7639,7713,11831,59192,59520,11906,11159
49,2880,7081,7975,11331,54358,62400,15024,11585
49,2847,7525,7655,11405,56689,58699,11791,12545
50,2569,8943,7737,11266,58765,57805,11807,11479
50,2585,7122,7779,11504,56951,62342,12070,17460
49,3061,8214,7630,11282,54392,58995,12537,11216
49,2568,7089,7770,11183,58666,60848,11774,12447
49,2618,7401,7754,11405,53603,61283,12324,12619
49,2913,8172,8008,11347,52980,57641,12430,11602
49,2560,8221,7795,11274,57009,59503,11241,11314
49,2633,7967,7663,11380,53718,62202,12521,11594
41,2535,6720,7786,11462,54572,59085,11380,11946
50,2535,7524,7590,11832,56722,58043,12759,12036
49,2749,7295,7795,11799,55351,61366,12226,11257
49,2741,9247,7762,11315,56820,58371,11717,10946
50,2461,7492,8000,11323,57312,59421,11422,11347
49,2634,7688,7688,11306,52644,66600,15204,11544
50,2954,7130,7721,11454,54424,58330,12390,11101
50,2593,8016,7664,11364,57838,58789,13480,14129
49,2593,9206,7671,13801,65476,63466,12136,643817
50,2921,7820,7614,11331,54949,57780,12053,15770
41,2789,7844,7697,11437,60669,60849,12512,10363
49,2601,7327,7713,11716,56738,61472,11889,10937
41,2618,6983,7688,11643,59208,57132,12324,10986
41,2576,9509,7532,11668,58937,59199,11725,10396
41,2855,7729,7712,11503,56582,61948,12201,11405
49,2551,7237,7762,11430,54703,59150,12143,11889
49,2601,7680,7713,11447,58010,58108,12136,11594
49,4775,7220,7730,11241,54818,61964,11971,11216
49,3323,8164,7688,11692,55409,57205,12210,11487
41,2806,9116,7844,11504,61809,55926,11528,11249
49,2568,7491,7778,11495,52956,64270,11471,11692
49,2847,7278,7721,11585,54818,57993,14876,11790
41,2536,7532,7729,11257,55860,58288,12586,11512
41,2568,7844,7704,11652,56287,62998,14441,11438
41,2896,8951,7712,11339,54055,58173,11791,11110
49,2518,7065,7606,11323,63909,60709,11864,11019
49,2888,7713,7753,11602,55261,61899,11496,11503
41,2544,6547,7680,12333,55598,57533,11758,12275
50,2658,7344,7721,11561,59101,59643,18551,15844
49,2527,9222,7680,14171,54851,60447,11470,11766
41,2543,7228,7738,11397,54260,59979,11586,11192
41,2585,7917,7729,11831,58478,56795,12972,11593
50,2642,7450,7647,11462,53948,59667,11619,11249
41,4078,6941,7917,11266,54399,57189,11930,11323
41,2741,7253,7746,12159,58002,55737,11758,11331
49,2584,7163,7787,11430,54342,61169,11922,11331
49,2937,6926,8073,11701,54260,56451,11520,11914
49,2593,7327,7672,11364,55672,56237,17386,11372
49,2617,7762,7557,11503,56073,66231,11348,11971
50,2584,7352,7671,11446,55319,58297,12668,11733
49,2658,8624,7795,11684,59881,59077,12176,11692
49,2552,7721,7729,11782,54958,62629,11955,11823
41,2790,7393,7557,11651,62120,57484,11709,11995
49,2560,6957,8065,11266,57279,57444,11667,11758
41,2528,7409,7648,11643,53907,60963,11627,15155
49,2527,10576,7721,11798,54900,59536,11659,11545
49,2551,7064,7753,11512,58519,57690,11873,11504
49,2634,7384,7639,11298,53571,59438,11561,12464
49,3003,7130,7697,11438,53653,57682,12791,11741
49,3586,7738,7721,11421,60331,58617,12218,11569
49,3216,9214,7811,13530,54014,61751,11840,11577
41,2609,7081,7622,11126,53858,56984,14843,11709
49,2823,7910,7927,11429,56410,55852,15483,11766
41,2650,7688,7771,11520,55991,59946,11463,11217
49,2732,7647,7737,11241,55130,57395,11495,11725
41,2830,7220,7820,11208,58978,59889,11487,12250
41,2544,8402,8091,11701,55647,59372,11947,11716
41,2560,7696,7836,11905,53874,56820,11815,11955
49,2790,7212,7737,11479,59060,56926,12956,11684
49,2625,7894,7631,11372,64492,60159,11947,15836
49,2527,7237,7689,11446,59380,59404,11652,11831
49,2494,8738,7934,11586,53447,57509,11807,11520
41,2560,7573,7787,11471,54629,61209,11816,11273
50,2535,7352,7712,11380,57156,56229,12029,12472
49,2486,7417,7844,11413,54539,55934,11799,11709
49,2971,6868,7704,11414,53800,63351,14047,12070
50,2757,10306,7770,11356,57321,58428,12193,11684
50,2552,7048,9067,11709,54400,56861,12274,12948
41,2650,7696,7778,11799,54941,60931,15811,11643
41,2962,7630,7729,11339,57230,56681,11947,11775
49,2585,7344,7721,11503,55688,58527,12143,11766
49,2494,9756,7778,11470,53702,60422,12594,12488
49,2970,7844,7959,11414,57788,58452,11979,12095
41,2519,7163,7844,11545,55597,56131,11791,12053
50,2748,7541,7844,11454,52988,58083,12406,12053
49,2601,8435,7672,11413,60315,59290,12201,15270
49,2560,7204,7705,11232,53964,56327,13858,12964
41,2551,8582,7524,11331,58879,61825,11651,11667
50,2650,7729,7713,11422,55294,56672,11684,12275
49,2510,7582,7606,11799,57074,55663,14309,12217
49,3905,7721,8033,11290,54170,64065,11635,12357
41,2478,7032,7885,11331,54219,56532,11561,12742
49,3331,8517,7615,11421,57083,57263,12291,12537
49,2585,7828,7696,11306,56442,60471,15319,12422
50,2519,7631,7647,11438,53923,56762,11684,12267
49,2584,7294,7655,11455,59921,57821,13268,12660
41,2568,7451,7597,11290,58412,60463,11790,12504
49,2535,9099,7631,11347,54400,55672,12333,12192
41,2560,7426,7565,11380,57895,56271,12447,12119
50,2552,7138,7770,11569,54514,60536,11758,12448
50,2839,7877,7655,11208,53767,62260,12053,11635
49,2634,7106,7828,11438,57608,57894,12078,17140
41,2536,9796,7746,11413,54621,60890,11430,12242
41,2552,7901,7950,11347,63097,58436,14310,12013
50,2618,7631,7639,11266,58469,56114,12537,12570
49,2486,7196,7549,11265,55015,62104,11758,12291
49,4292,7450,7590,11331,54777,57362,11619,12431
49,2560,7204,7515,11241,57198,57862,12365,12217
41,3020,9969,7663,11430,57271,60037,11848,12480
41,2552,7426,7581,11274,54005,58847,15631,12316
49,2667,7647,7811,11315,60438,59051,12078,12282
50,2781,7573,7565,11307,55664,59635,12192,11634
41,2634,7081,7688,11274,54842,58223,11544,11906
50,2511,9091,7655,11413,59717,57083,13292,13357
41,2634,7598,7745,11667,55163,59782,12529,12299
41,2552,6901,7820,11471,54982,59109,11979,12357
49,2872,8123,8156,11635,56967,56082,12447,16434
41,2568,7114,7630,11380,55868,143613,14384,12111
49,2527,8435,7606,11331,55655,58346,12069,12037
49,2601,7442,7475,11315,59281,57042,11971,12103
49,2536,7262,8008,11413,58896,64566,11462,12636
50,2700,8099,7557,11709,59257,56189,11766,12996
49,3815,7032,7713,11265,56467,56599,12603,12956
49,2651,7623,7557,11388,57263,62547,11717,12874
41,2847,7459,7934,11824,58773,57846,15573,11849
49,2560,7393,7663,11306,57756,60348,11963,12151
41,2708,7819,7638,11700,54777,60536,11914,12447
41,2552,7245,7582,11627,58986,56770,11873,11938
42,2896,7835,7606,11487,55138,56516,12004,12160
50,2576,9066,7549,11512,55023,60742,12037,12176
50,2617,6950,7582,11274,55319,59930,12193,11545
49,2880,7311,7516,11364,54663,57287,14539,11972
49,2839,7540,7549,11356,54695,61316,11774,16411
41,2626,7081,7615,11397,57197,57510,11880,12192
49,2708,8411,7622,11364,55450,59511,11824,12233
49,2494,7417,7557,11544,54990,63130,11799,12283
49,2568,7549,7631,11676,57846,57074,12439,12767
49,2896,7245,7533,11552,53202,57115,12152,12397
41,2905,7425,7819,11511,57173,60758,11281,11799
41,2593,8099,7737,12431,58150,58043,11266,11979
49,2823,7491,9239,11693,57435,57599,16255,13087
49,2954,7024,7688,11397,55080,61086,11348,12037
49,2593,7048,7786,11684,59256,57476,11807,11782
49,2511,7450,7778,11356,55368,56984,11241,12340
49,2889,6934,7647,11470,55852,60963,11372,11848
41,2503,7278,7524,11405,57115,59724,14662,12669
41,2536,7697,7524,11537,52520,58231,11487,11774
50,2897,7139,7721,11471,52956,62645,10855,12234
49,2789,7221,7655,11668,58962,58371,11544,15877
49,2601,7754,7639,11348,54285,57468,12808,13078
50,2830,8681,7582,12480,52365,65304,11224,12356
49,2560,7286,7672,11889,57854,57829,11922,11823
49,2502,7401,7663,11463,55918,60898,11528,12537
49,3783,7548,7647,11397,55762,58469,11356,12734
49,2847,6999,7549,11824,55975,57583,11208,12045
49,2683,8903,7730,11520,58075,66018,14112,11758
50,2806,7220,7983,11454,55803,59683,11019,12029
41,2855,7524,7557,11446,65788,58388,11389,12258
41,2633,6949,7910,11561,53300,61431,11503,12373
49,2617,7450,7639,12061,53792,57558,13727,11996
49,2658,8747,7606,12554,58830,59528,11832,11856
49,2560,7787,7984,11446,54596,62243,11594,12217
50,2503,7048,7606,11413,54334,57608,10954,11831
49,6696,7319,7647,11332,56656,58026,11192,14523
50,3241,7541,7631,11684,52996,63483,11364,11438
49,2543,7295,7671,11225,54187,60364,11068,12767
49,2913,9600,7565,11569,60692,58912,11199,12291
50,2552,7302,7548,11109,52611,64467,12783,12742
42,2519,7729,7671,11930,54695,58001,12266,12078
49,4291,7253,7697,11274,56599,58035,11462,14376
50,2912,7426,7664,11741,58083,66165,13227,11799
41,2535,8525,7655,11487,55146,59405,15589,11380
49,2855,7179,7565,11340,60118,58675,12693,11364
41,2527,7647,7557,11224,61842,67962,14088,11799
41,2625,7163,7598,11298,54949,58617,11880,11807
41,2552,7302,7639,11422,58322,60537,12406,11545
41,2683,9107,7582,11364,55425,61333,12545,12710
50,2543,8131,7934,11274,54564,56237,12685,12021
49,2593,7786,7639,11421,58043,56163,11823,11355
49,2576,7245,7483,11339,53571,61891,11749,14154
49,2822,7606,7631,11750,53883,60348,12012,10848
41,2601,9649,7483,15212,56656,56746,11635,11003
49,2577,7393,7680,11455,54522,61825,11987,11930
41,2634,7410,7737,11471,55573,58592,12029,14310
49,2659,7631,7557,11553,57567,56697,12553,12398
49,4398,7935,7573,11208,55966,65075,13177,12455
50,2560,7154,7606,11339,54178,56828,13933,11619
49,2569,8607,7639,11266,57681,61046,13867,11430
41,3061,8255,7679,11257,53677,60570,11897,11298
49,2601,7122,7655,11553,55105,57484,11824,10945
49,2683,7795,7631,11422,56656,59010,11586,11265
50,2519,7368,7647,11183,52595,61890,11881,11118
50,2568,8673,7786,11381,55088,57591,11257,11519
49,2519,7262,7639,11200,57255,57181,12209,11183
41,2617,7187,7598,11627,58428,63909,12217,11594
41,2618,7770,7631,11200,54982,59848,11709,14736
41,2732,8115,7565,11626,57550,56910,11996,11364
49,2544,9296,7574,11528,54965,62121,11487,14933
