noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
21,1065,2814,5347,6700,45961,48018,10606,10100
20,1399,3031,5250,6911,42244,49026,10405,10057
21,1108,2850,5130,6466,42053,56627,9880,10221
22,1164,2760,5463,6802,41344,51894,11684,13146
22,1111,3211,5570,6822,46077,49208,9970,9975
21,1087,2801,5394,6972,42378,54786,9942,9487
21,1154,3116,5209,6937,42296,49334,9818,13236
21,1100,2895,5320,6931,45197,50945,9988,15205
20,1071,2810,5527,6925,42898,54874,11902,9685
21,1403,3139,5321,6961,41486,50371,9884,11179
21,1106,2928,5246,6871,45562,48910,10349,9764
20,1056,2900,5305,7046,42083,54614,10004,13180
22,1104,3182,5770,6785,41350,49331,15113,13258
21,1119,2899,5459,6649,44565,48851,9882,9691
22,1219,3154,5409,6746,41820,55073,9621,9339
22,1096,2780,5544,7031,42077,48441,10192,12248
21,1060,2900,5124,6910,44290,47991,12825,9789
21,1403,3102,5289,6874,42581,54235,9513,9887
22,1113,2815,5635,6865,41273,50109,9579,9546
20,1107,2922,5413,6706,44684,48148,9642,14020
20,1158,3121,5199,6726,41255,53615,11841,9649
21,1065,2816,5531,6860,41175,48621,9537,9526
21,1170,3209,5464,6729,44617,48529,11479,13266
21,1107,2847,5067,7192,43243,55367,9710,15378
20,1149,2780,5530,7019,42491,51558,12297,9814
20,1406,3190,5323,6651,42308,49554,9968,9887
20,1124,2798,5680,6544,45697,55075,9739,10938
20,1071,2877,5476,6731,41546,49849,9553,12716
22,1114,3180,5182,6611,42337,49318,16194,9855
20,1111,2851,5660,6532,44943,55150,9479,9429
21,1180,3124,5195,6938,41489,52697,9839,9705
22,1081,2862,5347,6549,42916,50110,9864,14831
21,1079,2819,5119,7019,45033,55069,12209,9962
21,1433,3195,5282,6518,41514,50070,9767,9668
22,1119,2834,5245,7006,42126,49117,9666,9755
22,1169,2861,5429,6835,44572,56189,10331,11835
22,1117,3169,5369,6905,41440,49055,13778,9939
21,1080,2790,5862,7102,42240,49735,9591,15113
22,1172,3134,5524,6856,45307,55508,9394,9707
20,1102,2874,5139,6910,42234,49574,9810,13317
20,1080,2825,5317,7047,41865,49639,13274,14346
21,1401,3120,5250,6936,43953,56415,9306,9676
20,1106,2925,5256,6948,41684,49528,9656,10135
20,1080,2841,5508,6998,41941,49326,9483,14280
20,1105,3117,5280,6911,44671,54471,18025,9501
21,1110,2858,5217,6684,43570,48791,11125,9607
22,1244,3178,5475,6991,41900,47950,9816,9768
21,1065,2771,5265,7076,41788,57314,9631,13303
20,1070,2903,5541,7077,44263,48439,13590,9599
23,1386,3162,5317,6943,43008,48577,9528,9626
21,1108,2721,5374,7128,41763,53668,11215,9393
21,1111,2995,5169,6884,45313,50937,10084,15725
21,1110,3034,5233,7047,41961,49162,13475,13707
20,1106,2827,5397,6673,43396,55573,10035,12963
23,1158,3193,5181,6706,44185,49432,9955,9738
20,1111,2833,5212,7136,42911,48831,10115,12135
20,1139,2768,5483,6846,42707,55028,14818,9786
21,1401,3251,5370,6945,46901,49929,9932,9733
20,1108,2816,5286,6888,41348,52084,9696,9955
20,1061,2866,5302,7060,41270,55004,12723,12643
21,1114,3273,5462,6543,44339,48677,12974,9669
22,1094,2825,5756,6913,43685,49211,10152,10485
22,1164,3198,5268,6678,42797,55067,9726,9598
20,1078,2904,5286,6889,43440,49388,9504,13081
21,1074,2776,5662,6937,42065,48408,15694,9789
21,1406,3136,5657,6981,43800,55254,9807,11123
21,1109,2915,5508,6944,45282,49099,9880,10909
21,1148,2872,5396,7192,42259,48639,10392,13479
21,1111,3210,5747,8550,42045,54377,12559,17566
21,1067,2835,5452,7159,43717,49452,10090,9620
22,1165,3122,5588,7011,45151,48796,9694,9721
22,1126,2920,5394,7209,42377,54865,9229,14200
22,1071,2803,5247,6689,41304,48833,14882,9723
20,1398,3149,5447,6521,44784,52228,9646,9525
21,1097,2912,5333,6802,41508,55525,9779,9724
22,1061,2832,5258,7014,41745,49231,12802,12948
22,1109,3146,5380,6722,45047,48215,12251,9786
21,1101,2884,5580,7220,41766,53997,9308,10454
22,1224,3095,5377,6767,42128,48387,11766,9526
21,1078,2821,5178,6471,45033,48585,9684,17113
21,1074,2883,5190,6882,41930,53205,15786,9695
22,1388,3134,5440,7133,41687,49201,9493,10037
21,1141,2847,5285,6968,43732,48865,9529,10784
20,1120,2948,5360,6825,42028,54809,9565,17310
21,1124,3137,5568,6886,41660,48932,14437,9608
21,1080,2837,5715,6735,45407,49191,9886,9900
21,1172,3198,5245,7046,42042,55641,9910,9633
21,1113,2813,5705,7018,42588,49382,11159,14206
21,1154,2793,5195,6655,45239,48508,12632,9822
20,1410,3185,5286,6663,42385,55213,9998,9906
20,1118,2827,5708,7083,41607,49188,9599,10013
20,1065,2855,5599,6623,41778,49541,12926,13450
21,1110,3262,5249,6931,44925,54546,13753,9718
21,1113,2831,5861,7070,41415,49552,9864,11570
21,1160,3120,5161,7099,44643,50356,9899,10255
21,1074,2892,5215,6776,48217,56856,9655,12573
20,1111,2803,5333,6855,41815,48647,13473,14225
20,1422,3115,5511,6586,41692,49621,9843,9969
22,1101,2909,5192,7041,45389,54848,9563,10369
21,1163,2847,5261,7314,42367,49757,10392,15811
21,1126,3147,5267,7005,41193,48406,13042,9725
21,1079,2885,5415,6874,45910,55101,9867,9885
21,1170,3151,5192,7043,40972,49803,9683,10018
21,1132,2916,5290,6910,43097,49116,9678,13439
21,1075,2801,5389,6997,43973,54563,15075,9789
22,1412,3120,5235,6700,42538,50046,9956,10892
21,1122,2913,5480,6636,42234,48788,14447,10149
21,1080,2859,5210,6858,46862,54523,9684,16535
21,1115,3117,5521,7128,42396,49201,12602,9853
20,1117,2891,5264,6917,41748,49083,9784,9657
21,1226,3116,5163,6825,45017,53884,9414,9214
21,1075,2814,5244,6496,45277,49014,9581,13873
21,1087,2878,5267,7191,42298,48264,15164,9678
20,1450,3118,5292,6519,41785,55640,9529,9548
21,1115,2823,5595,6815,44734,49379,9994,13174
20,1121,2919,5751,6867,43687,49161,10160,14388
21,1114,3137,5430,6547,41822,55069,15159,9530
20,1065,2763,5222,6487,45452,49107,9789,9776
20,1170,3182,5106,6613,42414,48688,9980,9866
21,1132,2828,5557,6989,43188,54204,9679,14418
21,1163,2803,5545,6627,45554,48667,15939,10089
20,1399,3180,5623,6468,42051,52736,10191,12973
22,1117,2834,5194,6487,42150,55990,13340,9705
20,1111,2850,5320,6999,45674,49807,9993,13992
20,1111,3101,5738,6828,43486,48891,14326,15557
21,1112,2832,5196,6734,42127,54526,9325,9529
21,1168,2981,5064,6650,44165,50284,9875,9797
21,1079,2871,5489,6615,42228,48783,10233,13925
21,1082,2818,5382,6652,42072,54492,14520,10610
21,1400,3073,5224,6614,44135,49837,11370,12919
21,1099,2865,5212,6866,42450,50849,9867,10691
22,1165,2849,5316,6890,41606,54609,10434,12142
21,1123,3126,5250,6687,45640,49502,15736,9686
21,1080,2926,5369,6598,43030,48453,10123,9815
20,1188,3134,5266,7034,42528,58268,11536,9978
21,1109,2772,5121,6678,42337,48868,9978,17617
20,1082,2834,5188,6597,45507,47945,12839,9635
21,1388,3151,5499,6368,41952,54582,12977,9646
21,1115,2839,5112,6641,42938,50618,9865,9714
21,1075,2952,5478,6680,47289,48734,9801,11952
20,1118,3096,5549,6605,42472,53597,13323,9839
21,1117,2901,5332,7229,42441,47954,9737,9900
21,1231,3007,5107,6695,45234,50123,9655,9882
20,1067,2829,5242,6515,41566,54760,9858,14535
20,1082,2912,5472,6710,41995,48839,18417,13240
21,1410,3086,5181,6944,45700,49945,9842,9837
22,1089,2849,5338,6755,42264,55119,9359,9601
20,1101,2943,5240,7042,41927,48913,9691,13162
21,1106,3122,5494,6704,45091,48892,15369,9681
21,1062,2815,5484,7101,42333,54502,10021,11575
21,1177,3067,5171,6606,43944,51993,9503,9925
21,1106,2805,5224,6885,45676,49179,14887,13000
20,1130,2797,5593,6690,42194,55223,13660,14121
20,1427,3185,5249,6558,41775,49267,13419,9698
21,1110,2861,5788,6657,46399,50067,9868,9666
20,1070,2895,5194,6982,41398,54463,9507,14242
20,1107,3214,5618,7021,40534,49959,13088,9879
22,1143,2836,5244,6598,41627,48561,9845,9786
22,1168,3152,5154,6702,46924,56253,9533,9439
21,1070,2887,5551,7097,42061,51714,9765,13367
21,1081,2789,5466,6731,41380,48685,12807,13615
20,1396,3101,5489,6712,45804,55056,9416,9673
21,1115,2937,5247,6659,42711,51145,11438,10475
21,1160,2902,5297,6705,41697,49124,10605,16073
21,1115,3015,5486,6734,45500,54244,16390,9817
20,1083,2886,5219,7091,41749,48743,9388,9993
22,1163,3150,17906,6730,41879,50624,9805,11337
21,1107,2855,4436,6986,44936,54049,9525,13443
21,1092,2853,4260,6910,42230,48375,18992,9907
21,1421,3125,4467,6447,41492,49487,9581,9762
22,1110,2815,4597,6913,45288,56146,9485,9928
21,1075,2940,4565,7067,42256,48558,10997,12487
21,1119,3089,4191,7052,42624,48653,15607,10137
21,1107,2853,4328,6763,45066,55315,9594,9367
20,1219,3189,4325,6940,42123,50548,9397,10129
22,1062,2822,4150,6573,42328,49056,9791,17778
21,1080,2812,4644,6757,42312,55080,16173,9971
21,1398,3181,4216,6946,45107,49550,9487,12527
21,1121,2842,4199,6518,42512,50872,9894,9792
20,1132,2825,4472,6971,41296,54700,11609,14032
21,1120,3242,4203,7080,44498,48965,9709,13213
21,1069,2827,4570,6790,42054,49504,10030,9718
21,1172,3198,4470,6898,42057,54874,10323,9660
22,1120,2853,4237,6604,45901,50195,10212,13268
20,1159,2775,4473,7194,43410,52053,13492,10136
21,1424,3192,4397,6925,42250,54911,9800,9941
20,1113,2836,4086,7226,44197,49020,9828,9759
22,1065,2893,4414,6565,41941,49258,9913,13228
21,1112,3138,4454,6608,42065,54661,9384,9379
21,1123,2864,4513,6847,45186,49598,10313,9762
21,1170,3112,4309,6972,42458,49392,10001,9653
21,1072,2894,4155,6875,42196,55522,10405,19395
21,1076,2779,4264,6909,44229,48991,10566,9826
20,1414,3101,4829,7124,42637,49449,10166,9646
22,1126,2922,4450,6764,42470,55042,9925,10683
22,1165,2846,13686,7080,44020,49215,10472,13972
21,1115,3124,5290,6840,42206,48454,10294,9918
21,1065,2931,5594,6916,42267,53877,10101,9791
22,1209,3105,5501,7118,41466,49245,10180,9922
21,1109,2791,5200,6760,45908,48578,10136,14153
21,1092,2882,5332,6947,42331,54017,13652,9869
21,1398,3149,5310,6753,42206,49142,10885,9613
21,1113,2872,5505,7006,46239,51727,10372,9364
21,1077,2925,5690,6660,43792,55981,9865,14267
20,1116,3201,5253,6942,43035,48929,9574,10069
21,1113,2851,5272,6934,45477,49093,9904,12879
21,1248,3161,5471,6682,42173,55024,10352,13132
20,1083,2793,5411,6767,42326,48945,9865,14274
21,1075,2760,5491,7181,45709,49147,9950,15092
22,1412,3179,5173,6728,41844,54848,9811,9546
22,1101,2850,5208,6476,41580,50983,10213,9558
21,1127,2901,5215,6761,45310,48645,10341,14564
21,1127,3207,5287,7213,42501,56041,10491,9455
21,1080,2816,5597,6945,42716,49627,10264,9864
20,1168,3197,5255,11117,44468,49011,10190,10037
21,1108,2798,5186,5859,43223,55270,12777,13630
21,1156,2771,5280,6107,42542,49011,10464,9877
22,1388,3214,5180,5710,44691,50004,9705,9814
21,1116,2843,5280,5843,43374,55566,9785,9753
21,1078,2860,5291,5659,43439,50221,10314,18485
21,1107,3235,5288,6013,42263,51041,10440,9721
21,1180,2743,5290,5975,45500,54869,9951,9596
20,1173,3118,5546,6063,42078,50280,9876,13139
20,1081,2891,5190,5845,42531,49468,10013,13623
21,1092,2809,5307,5851,46128,55985,10510,9914
20,1419,3117,5515,5679,41881,49861,9890,9703
21,1116,2901,5529,5703,42028,49450,10156,10418
21,1167,2870,5816,5806,45974,54960,10621,13234
20,1125,3150,5318,5962,42256,48998,9483,9795
21,1069,2853,5190,5702,42024,48939,9804,9826
20,1175,3095,5194,6069,46732,54430,9654,11091
21,1121,2825,5289,5721,42837,49221,13033,15909
21,1074,3013,5338,5857,42083,49000,10054,10018
20,1468,3096,5342,13674,44167,56916,9842,13473
21,1103,2819,5796,6922,42833,49796,9636,9896
22,1064,4442,5267,6936,41773,49925,9951,13389
21,1106,3312,5222,6907,44857,54685,9922,12495
21,1103,2827,5446,6977,41083,49428,9707,12997
22,1218,3191,5185,6824,43824,49866,9752,9739
21,1082,2789,5995,6889,44889,55671,9416,13320
21,1077,2844,5219,7092,41864,48670,10053,9666
20,1405,3200,5253,7138,41691,50015,10178,9954
21,1118,2844,5228,6557,44007,54692,10048,9407
20,1143,2822,5248,6841,45260,48884,9897,13602
21,1121,3144,5525,6570,42084,48845,9614,9731
20,1069,2664,5520,6648,42393,57527,9818,9540
21,1167,3157,5024,6559,46783,49742,13346,9877
20,1123,2893,5415,6724,42369,52240,9730,17733
21,1164,2856,5227,6745,42003,56499,10048,10006
20,1422,3119,5333,6502,45036,51039,9819,9997
20,1114,2838,5151,6682,43702,50693,9845,12656
21,1068,2812,5461,6924,42185,54734,10143,11777
22,1114,3232,5305,6897,46611,49268,9923,13143
22,1124,2827,5259,7034,41924,49588,9818,9622
21,1160,3105,5671,6681,44524,54765,9961,9626
21,1075,2894,5187,6941,45230,50234,9865,14017
21,1080,2839,5168,6609,41207,48591,10443,9806
21,1383,3170,5195,6609,42274,56374,9787,9927
21,1112,2922,5539,6621,45993,48454,9675,10530
21,1168,2845,5191,7128,41728,49402,10778,13051
21,1123,3078,5187,6921,42635,55178,10107,9955
21,1075,2880,5352,7102,44456,48843,9934,13729
20,1167,3130,5529,6641,43760,48827,12866,9580
21,1114,2830,5238,6943,41911,55634,10043,16697
21,1075,2950,5455,6865,41732,51425,10694,14593
21,1418,3095,5221,6840,45861,51437,9813,9513
21,1105,2791,5536,6912,43690,54956,9740,9576
21,1083,2844,5164,6878,43038,50859,9785,17244
21,1185,3164,5550,7019,46811,50317,9802,9878
21,1101,2785,5682,6726,42546,54934,9455,9472
21,1221,3210,5307,6856,44115,48866,9772,9660
21,1091,2824,5115,7454,45635,49073,10457,16002
21,1076,2851,5213,6883,42264,54951,10217,9396
21,1393,3084,5394,6749,42381,49334,10045,9873
21,1107,2819,5198,6876,47705,49466,10128,9923
20,1125,2826,5586,6705,42626,53239,9589,17446
20,1126,3136,5344,6550,42431,49255,10096,9838
21,1126,2765,5289,6855,45595,49544,13584,9683
21,1179,3110,5590,6709,43636,55115,9694,9914
21,1115,2869,5169,6805,42289,48920,9862,12303
21,1149,2847,5489,6583,45020,49400,9982,9508
20,1420,3083,5359,6867,42244,55107,10232,10521
20,1113,2897,5260,6846,42915,49250,10003,10051
20,1079,2824,5277,7280,44157,49247,9890,17666
22,1120,3108,5559,6916,41524,53558,9624,9567
21,1120,2827,5667,7048,42000,49259,10482,9559
21,1176,3103,5272,6629,44366,47622,9926,10060
21,1085,2894,5519,6846,45738,54646,10020,14813
22,1106,2841,5221,6604,41412,51376,9895,9871
22,1377,3103,5524,6953,40918,48489,10435,13431
20,1121,2892,5553,6857,47308,53988,10345,10984
20,1163,2796,5072,6973,40940,48391,10871,14938
20,1117,3061,5238,6881,42096,48195,10315,16697
21,1089,2901,5280,6736,45443,55899,13289,9984
22,1177,3111,5079,6621,43848,49744,9603,9959
22,1105,2836,5275,6844,42275,49936,9734,14185
21,1086,2945,5281,6550,44860,54576,10088,9876
21,1421,3132,5408,7063,42064,50655,9589,10029
21,1121,2799,5408,6953,42816,48780,10272,12990
21,1082,2904,5164,7148,44341,54874,9375,12531
21,1099,3066,5308,6733,41953,48581,9784,9667
22,1116,2800,5579,6700,42059,48829,9822,9973
22,1234,3210,5322,6585,44667,54095,9743,9913
21,1076,2824,5664,6535,42365,48840,9949,15197
21,1073,2888,5281,6981,42185,49544,10061,9886
21,1411,3211,5223,6612,45431,54179,10028,9688
21,1114,2785,5717,6700,42460,48983,10093,9821
20,1137,2849,5529,7144,42220,50671,9763,13155
21,1104,3143,5413,6618,42090,54175,9371,9728
21,1093,2829,5051,6761,44435,49055,13158,9716
21,1172,3129,5288,6561,42015,52886,10074,9644
21,1113,2882,5177,6589,42958,56766,9918,13239
21,1151,2867,5133,6747,45765,48965,10181,9817
21,1387,3099,5264,7493,41596,51757,9989,13936
20,1107,2856,5389,6646,42021,54528,9726,9473
21,1076,2857,5196,6880,44808,51586,10031,13215
22,1118,3115,5221,6895,41722,48904,9689,9705
21,1115,2815,5440,6767,41799,54565,9585,12730
21,1179,3139,5052,6630,44218,49027,9997,9818
21,1071,2882,5239,7027,41049,50798,9716,14197
21,1089,2848,5297,7013,42162,54627,10352,15308
22,1424,3082,5426,7006,46044,50003,9958,9760
20,1106,2889,5185,6605,41995,48672,9904,11122
21,1162,2819,5553,6871,41744,58514,10469,12801
21,1117,3121,5244,7089,44546,49968,13233,9561
22,1080,2879,5407,6908,41848,49371,9971,9543
21,1166,3096,5179,6709,43311,55352,9858,9868
22,1094,2838,5041,6877,45300,51471,10337,12676
21,1119,2928,5354,7078,42707,49697,9846,9941
21,1417,3163,5288,7166,42527,55754,9597,12820
21,1098,2810,5351,6733,42062,48629,9714,9468
21,1086,2890,5414,6661,47479,51132,9818,16947
22,1101,3127,12435,6881,42670,54495,9411,10497
20,1079,2751,5482,6932,41559,48959,9866,9737
21,1230,3171,5221,7008,46020,49022,10002,10892
21,1120,2818,5652,6905,43838,56229,9504,11994
21,1084,2838,5333,6947,41914,48708,10095,9621
21,1399,3170,5340,6792,45087,49320,10126,9779
21,1114,2829,5352,6915,42586,54408,9598,9713
21,1073,2845,5172,7293,44311,51807,9862,14435
20,1119,3038,5217,6606,46110,48734,13048,9931
22,1120,2818,5479,6825,41859,54894,9576,10049
20,1170,3031,5117,6576,41200,49083,9951,10082
21,1090,2944,5410,6568,47684,51388,9918,14721
21,1150,2763,5889,6897,42620,54586,10302,13635
20,1425,3093,5223,6677,42098,49437,9952,12848
22,1120,2900,5908,6596,44604,48844,9820,10084
20,1118,2801,5238,6721,43346,55732,9611,12809
21,1122,3095,5792,7009,42696,48056,9821,13538
22,1074,2878,5669,6698,45400,48567,10218,9452
21,1186,3156,5342,6637,42528,55599,9633,9948
21,1134,2859,5271,6472,44076,51374,9694,12999
21,1082,2926,5181,6881,42394,48062,10037,10250
20,1443,3099,5330,6625,46114,57368,10002,9532
21,1121,2824,5224,6685,42120,49372,9922,10851
21,1129,2893,5204,6661,44272,49289,13912,12603
21,1121,3080,5150,6869,45881,54517,9625,9968
20,1119,2835,5302,6705,41759,48917,9540,9969
21,1175,3214,5359,7049,42842,48752,9825,9940
20,1081,2835,5457,6850,47824,54686,10399,20119
21,1089,2931,5293,6748,42624,49460,10458,9816
22,1399,3121,5383,6621,42268,50475,9983,10272
21,1112,2675,5310,6681,45068,54645,9747,9687
22,1133,2661,5237,6950,43753,49829,9709,13166
21,1113,3201,5239,6773,43676,49667,12633,9737
22,1097,2791,5649,7079,44324,54600,9722,9450
20,1238,3166,5411,6960,42764,48645,9952,9723
21,1108,2844,5200,6813,44201,49073,9650,13228
20,1069,2853,5232,6609,45225,54079,10082,9595
22,1388,3238,5428,6916,41855,49214,9901,9807
21,1123,2811,5255,6437,41210,48792,10381,9778
21,1082,2861,5404,6840,43171,54496,13315,13343
21,1124,3124,5243,6706,44738,49269,9791,9464
21,1104,2816,5331,6887,43020,52199,10340,13379
21,1172,3173,5174,6756,41528,56327,9831,9989
22,1078,2898,5168,6957,47975,49205,9892,17636
21,1155,2880,5481,6670,42208,48818,10223,16335
22,1420,3071,5456,6503,41816,53711,9351,9572
21,1123,2882,5366,6633,45480,48373,10265,9718
21,1145,2832,5387,6985,44522,49785,11414,12789
21,1108,3138,5162,6571,41671,52829,9764,9705
20,1079,2697,5488,6925,44323,48432,9389,10052
21,1162,3163,5436,6906,43183,50020,10851,9755
21,1109,2860,5071,6829,44538,55247,10652,12704
21,1092,2962,5274,6707,43614,49927,10927,9619
21,1429,3096,5234,7148,41981,49235,10489,9884
20,1110,2870,5271,7002,42675,56096,9788,10672
22,1124,2901,5592,6735,47000,48880,14618,16049
20,1106,3071,5246,6899,42168,48770,10198,9986
21,1110,2838,5435,6877,43099,54831,10609,9600
20,1172,3246,5268,6865,44679,50943,11082,13306
21,1087,2777,5183,6596,42225,48721,10111,14010
22,1070,2862,5307,6938,42518,54820,10079,9942
21,1410,3176,5707,6869,42336,49785,11186,10003
20,1134,2807,5487,6468,45439,51407,10512,9580
20,1181,2851,5257,6916,41864,57125,9956,13219
21,1069,3159,5382,6743,40995,49665,9862,9803
20,1061,2794,5159,7257,44342,49668,9732,9587
20,1159,3154,5585,6847,42227,55514,11844,9647
20,1104,2897,5544,6875,41337,48974,9503,13540
21,1110,2850,5193,6723,44723,49461,10717,9799
20,1388,3196,5503,6704,41652,54842,9668,13075
21,1074,2877,5470,6492,42362,49220,14640,9839
21,1156,2811,5262,6994,44830,49257,9821,13113
22,1086,3183,5367,6666,43076,55992,9639,13278
21,1081,2780,5747,7031,43204,49247,9873,9815
21,1110,3125,5299,6667,45826,49247,11743,13486
21,1121,2952,5254,7113,44002,53540,10650,13526
21,1143,2887,5252,6898,42885,48673,10188,10029
20,1436,3104,5263,6852,44343,49345,9766,10088
21,1097,2897,5475,8639,42500,54062,11926,9556
22,1164,2831,5415,7265,45353,48293,9762,12582
21,1058,3141,5236,6791,46700,49280,9525,9922
21,1070,2863,5190,6624,42369,54944,9731,446675
20,1110,3115,5395,6867,42550,49401,12356,10418
21,1125,2788,5086,6803,43192,49160,9641,10296
20,1107,2952,5228,6984,46133,56352,9934,10936
21,1412,3145,5224,6862,45083,50607,9949,10122
20,1060,2826,5268,6976,42644,49867,15270,10698
21,1216,2934,5253,7020,46105,54894,10254,10236
21,1091,3102,5217,7097,42331,52555,9571,10448
20,1079,2787,5162,6702,42773,48561,10917,10192
20,1107,3206,5488,6979,45221,54563,12005,10077
21,1107,2821,5441,6530,41915,49968,10047,14750
22,1069,2895,5095,7037,41966,51096,10078,10218
21,1411,3225,5278,7004,45101,56230,9282,9950
21,1103,2790,5409,6793,41737,49156,11709,10415
22,1158,2816,5634,6970,41794,49031,9583,9666
22,1056,3210,5403,6569,46960,56734,9838,9680
21,1084,2784,5296,6707,42391,48310,9678,9865
20,1165,3098,5157,6782,42078,48232,11536,10112
21,1108,2895,5234,6523,45621,53507,9523,10285
21,1101,2806,5263,7000,42612,51212,10303,9963
21,1394,3197,5197,6742,41766,49651,13223,10286
20,1072,2848,5259,6751,45454,54709,11326,9670
22,1164,2839,5101,6736,41816,48896,11675,10008
21,1129,3174,5561,7173,44010,53977,9753,10483
20,1088,2825,5375,6985,43549,54095,9455,10052
22,1113,3175,5483,6923,45171,48238,12771,13986
21,1110,2890,5398,6862,43483,50509,9737,10409
21,1134,2905,5256,6928,43808,53876,9933,10051
22,1398,3128,5473,6757,44436,48360,9942,10299
22,1112,2908,5399,6568,42326,49563,11764,9869
21,1157,2833,5237,6619,42237,56323,9960,10060
21,1074,3127,5175,6934,46613,49795,9336,10373
21,1073,2876,5706,7201,41327,49410,9602,10610
21,1114,3118,5424,6729,43472,54826,11967,10503
21,1110,2852,5278,6696,44999,49197,9693,10321
21,1112,2913,5187,6811,43595,49170,10052,10178
22,1386,3134,5155,6712,41177,54991,14473,9467
21,1071,2871,5610,6778,44515,50013,12835,10408
21,1221,2902,5182,6756,41692,49609,10269,10719
21,1094,3097,5222,6779,43897,54738,9834,10240
20,1090,2790,5295,6973,44899,49170,10570,9911
21,1107,3193,5206,7022,41526,49268,11840,13790
21,1104,2841,5649,6967,43524,55367,9659,11241
21,1068,2883,5153,7302,47212,49098,9829,10443
21,1409,3165,5333,7161,44594,52793,10121,10307
21,1110,2827,5406,6994,43095,51876,12182,10394
21,1157,2867,5311,7150,42435,49035,9525,10404
21,1072,3199,5146,6915,47085,52446,9611,10782
21,1063,2757,5473,6987,41789,50771,9549,9722
20,1159,3118,5592,19477,41803,48793,12035,9783
20,1099,2870,5332,5812,46270,51653,11354,10173
21,1104,2842,5177,5865,44326,51498,12951,10104
21,1407,3195,5431,5952,43770,48524,9665,10382
21,1058,2794,5418,5798,46505,52280,12266,9942
20,1161,2855,5750,6045,42137,53113,9648,10127
20,1123,3165,5275,6137,43682,48549,9461,9936
20,1070,2787,5785,5794,45428,52733,9857,13255
20,1139,3168,5195,5682,43028,50837,13148,9950
21,1110,2911,5107,6094,42356,49305,9853,10584
21,1124,2865,5342,5922,47272,53220,10201,10314
21,1403,3078,5448,5984,42272,53066,9329,9969
21,1103,2875,5402,5850,44929,49787,11588,10015
21,1154,2833,5112,5827,45384,52783,9795,10511
21,1075,3124,5232,5638,43932,52361,9556,9737
21,1066,2847,5452,5920,41369,49719,11207,9884
21,1109,3104,5313,5684,44811,52855,12527,9961
21,1111,2852,5489,5823,41983,51262,9538,10703
20,1099,2913,5232,5840,42751,49179,13315,10525
21,1388,3163,5399,5911,41886,53412,9768,10209
21,1057,2844,5424,6110,45636,51864,11540,10579
22,1244,2919,5190,18514,42107,49715,10073,10259
21,1110,3108,5175,7314,42106,52292,9369,10462
21,1094,2788,5561,6818,45893,52010,9645,13616
21,1110,3219,5254,6633,41467,50566,11719,10292
22,1121,2816,5287,6950,42413,54859,9853,10908
21,1084,2841,5740,6957,46764,53253,9744,10112
22,1394,3202,5214,7338,42546,51455,9339,9946
20,1133,2850,5633,6696,42435,53060,11788,10235
21,1161,2856,5293,7398,45671,51515,11198,10381
20,1081,3259,5300,6700,42194,50779,9837,10031
21,1069,2797,5204,7385,42324,52497,9854,10140
21,1161,3105,5206,6840,44151,52107,12271,9594
21,1096,2897,5513,6726,41718,48725,12926,10534
21,1098,2839,5203,6691,42242,53835,10085,10035
21,1400,3194,5230,6754,45519,51391,9455,10265
22,1067,2863,5430,6650,41433,50151,11930,10549
21,1164,2836,5196,6699,41726,55453,9588,10388
21,1112,3195,5375,7119,45174,51860,9472,10787
21,1077,2766,5621,6674,43163,48822,9962,13620
20,1097,3120,5532,7060,45445,52082,14290,11862
21,1125,2987,5231,6868,42038,52159,9488,10963
20,1131,2858,5296,7487,44377,51188,10115,10741
21,1385,3141,5115,6840,40917,53020,11082,10395
21,1129,2881,5371,6758,41655,51233,12283,9720
21,1171,2839,5172,6637,44493,50146,9852,9868
21,1074,3121,5523,6912,41050,54612,9554,10148
21,1081,2895,5432,6650,41276,51455,9772,10992
21,1116,3113,5493,7046,46270,50600,12435,11624
20,1111,2834,5409,6560,42430,52276,12656,10862
21,1134,2918,5810,7277,41919,53176,10011,10248
22,1393,3143,5149,7082,44512,49208,9878,10287
21,1085,2865,5293,6853,43205,51045,12016,11184
22,1215,2907,5168,7067,42854,51453,10215,10330
22,1103,3080,5204,6874,44146,51333,12379,13754
21,1076,2781,5243,7121,42100,52308,9763,10159
21,1127,3107,5416,6944,44877,51445,14101,10083
21,1119,2783,5131,6719,44591,50437,11354,11233
21,1076,2900,5134,6963,42740,54061,9951,11713
21,1403,3191,5472,7054,42480,52110,9478,10718
21,1113,2792,5261,6838,45941,48883,13871,10256
22,1177,2826,5286,7006,41850,52744,9434,11647
21,1072,3187,5157,6937,43049,53305,9170,11595
22,1085,2785,5179,6912,42497,48981,9579,11515
21,1180,3124,5192,6742,47025,51449,18342,10823
22,1129,2875,5774,6569,42371,50720,9415,10328
20,1124,2840,5151,6977,42249,50148,9919,9951
20,1421,3079,5449,6986,46218,52758,9559,10224
20,1085,2880,5601,7066,43821,51048,14471,10748
21,1194,2850,5609,7028,41166,49033,9530,10812
21,1115,3179,5187,6608,44561,52127,9519,13410
21,1091,2806,5625,6552,42042,51882,10784,10188
20,1114,3087,5225,6510,42599,50255,14671,10515
